table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,scan_id,scan_total,scan_index,group_id,logged_at_utc
"(384,11288)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19766,"(384, 11288)",2026-08-24T11:32:06.2Z
"(384,11289)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19767,"(384, 11289)",2026-08-24T11:32:06.253Z
"(384,11290)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19768,"(384, 11290)",2026-08-24T11:32:06.304Z
"(384,11291)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19769,"(384, 11291)",2026-08-24T11:32:06.356Z
"(384,11292)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19770,"(384, 11292)",2026-08-24T11:32:06.393Z
"(384,11293)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19771,"(384, 11293)",2026-08-24T11:32:06.429Z
"(384,11294)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19772,"(384, 11294)",2026-08-24T11:32:06.466Z
"(384,11295)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19773,"(384, 11295)",2026-08-24T11:32:06.5Z
"(384,11296)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19774,"(384, 11296)",2026-08-24T11:32:06.534Z
"(384,11297)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19775,"(384, 11297)",2026-08-24T11:32:06.567Z
"(384,11298)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19776,"(384, 11298)",2026-08-24T11:32:06.635Z
"(384,11299)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19777,"(384, 11299)",2026-08-24T11:32:06.703Z
"(384,11300)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19778,"(384, 11300)",2026-08-24T11:32:06.762Z
"(384,11301)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19779,"(384, 11301)",2026-08-24T11:32:06.82Z
"(384,11302)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19780,"(384, 11302)",2026-08-24T11:32:06.874Z
"(384,11303)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19781,"(384, 11303)",2026-08-24T11:32:06.923Z
"(384,11304)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19782,"(384, 11304)",2026-08-24T11:32:06.972Z
"(384,11305)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19783,"(384, 11305)",2026-08-24T11:32:07.019Z
"(384,11306)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19784,"(384, 11306)",2026-08-24T11:32:07.325Z
"(384,11307)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19785,"(384, 11307)",2026-08-24T11:32:07.363Z
"(384,11308)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19786,"(384, 11308)",2026-08-24T11:32:07.404Z
"(384,11309)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19787,"(384, 11309)",2026-08-24T11:32:07.45Z
"(384,11310)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19788,"(384, 11310)",2026-08-24T11:32:07.494Z
"(384,11311)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19789,"(384, 11311)",2026-08-24T11:32:07.532Z
"(384,11312)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19790,"(384, 11312)",2026-08-24T11:32:07.57Z
"(384,11313)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19791,"(384, 11313)",2026-08-24T11:32:07.605Z
"(384,11314)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19792,"(384, 11314)",2026-08-24T11:32:07.682Z
"(384,11315)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19793,"(384, 11315)",2026-08-24T11:32:07.749Z
"(384,11316)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19794,"(384, 11316)",2026-08-24T11:32:07.813Z
"(384,11317)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19795,"(384, 11317)",2026-08-24T11:32:07.874Z
"(384,11318)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19796,"(384, 11318)",2026-08-24T11:32:07.928Z
"(384,11319)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19797,"(384, 11319)",2026-08-24T11:32:07.975Z
"(384,11320)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19798,"(384, 11320)",2026-08-24T11:32:08.022Z
"(384,11321)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19799,"(384, 11321)",2026-08-24T11:32:08.067Z
"(384,11322)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19800,"(384, 11322)",2026-08-24T11:32:08.112Z
"(384,11323)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19801,"(384, 11323)",2026-08-24T11:32:08.151Z
"(384,11324)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19802,"(384, 11324)",2026-08-24T11:32:08.197Z
"(384,11325)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19803,"(384, 11325)",2026-08-24T11:32:08.244Z
"(384,11326)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19804,"(384, 11326)",2026-08-24T11:32:08.283Z
"(384,11327)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19805,"(384, 11327)",2026-08-24T11:32:08.323Z
"(384,11328)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19806,"(384, 11328)",2026-08-24T11:32:08.362Z
"(384,11329)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19807,"(384, 11329)",2026-08-24T11:32:08.406Z
"(384,11330)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19808,"(384, 11330)",2026-08-24T11:32:08.449Z
"(384,11331)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19809,"(384, 11331)",2026-08-24T11:32:08.493Z
"(384,11332)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19810,"(384, 11332)",2026-08-24T11:32:08.531Z
"(384,11333)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19811,"(384, 11333)",2026-08-24T11:32:08.571Z
"(384,11334)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19812,"(384, 11334)",2026-08-24T11:32:08.612Z
"(384,11335)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19813,"(384, 11335)",2026-08-24T11:32:08.652Z
"(384,11336)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19814,"(384, 11336)",2026-08-24T11:32:08.692Z
"(384,11337)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19815,"(384, 11337)",2026-08-24T11:32:08.728Z
"(384,11338)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19816,"(384, 11338)",2026-08-24T11:32:08.905Z
"(384,11339)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19817,"(384, 11339)",2026-08-24T11:32:08.94Z
"(384,11340)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19818,"(384, 11340)",2026-08-24T11:32:08.974Z
"(384,11341)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19819,"(384, 11341)",2026-08-24T11:32:09.017Z
"(384,11342)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19820,"(384, 11342)",2026-08-24T11:32:09.059Z
"(384,11343)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19821,"(384, 11343)",2026-08-24T11:32:09.097Z
"(384,11344)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19822,"(384, 11344)",2026-08-24T11:32:09.14Z
"(384,11345)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19823,"(384, 11345)",2026-08-24T11:32:09.182Z
"(384,11346)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19824,"(384, 11346)",2026-08-24T11:32:09.245Z
"(384,11347)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19825,"(384, 11347)",2026-08-24T11:32:09.308Z
"(384,11348)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19826,"(384, 11348)",2026-08-24T11:32:09.361Z
"(384,11349)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19827,"(384, 11349)",2026-08-24T11:32:09.415Z
"(384,11350)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19828,"(384, 11350)",2026-08-24T11:32:09.464Z
"(384,11351)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19829,"(384, 11351)",2026-08-24T11:32:09.509Z
"(384,11352)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19830,"(384, 11352)",2026-08-24T11:32:09.553Z
"(384,11353)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19831,"(384, 11353)",2026-08-24T11:32:09.596Z
"(384,11354)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19832,"(384, 11354)",2026-08-24T11:32:09.64Z
"(384,11355)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19833,"(384, 11355)",2026-08-24T11:32:09.677Z
"(384,11356)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19834,"(384, 11356)",2026-08-24T11:32:09.717Z
"(384,11357)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19835,"(384, 11357)",2026-08-24T11:32:09.764Z
"(384,11358)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19836,"(384, 11358)",2026-08-24T11:32:09.807Z
"(384,11359)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19837,"(384, 11359)",2026-08-24T11:32:09.845Z
"(384,11360)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19838,"(384, 11360)",2026-08-24T11:32:09.884Z
"(384,11361)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19839,"(384, 11361)",2026-08-24T11:32:09.921Z
"(384,11362)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19840,"(384, 11362)",2026-08-24T11:32:10.001Z
"(384,11363)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19841,"(384, 11363)",2026-08-24T11:32:10.073Z
"(384,11364)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19842,"(384, 11364)",2026-08-24T11:32:10.254Z
"(384,11365)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19843,"(384, 11365)",2026-08-24T11:32:10.315Z
"(384,11366)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19844,"(384, 11366)",2026-08-24T11:32:10.371Z
"(384,11367)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19845,"(384, 11367)",2026-08-24T11:32:10.418Z
"(384,11368)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19846,"(384, 11368)",2026-08-24T11:32:10.465Z
"(384,11369)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19847,"(384, 11369)",2026-08-24T11:32:10.51Z
"(384,11370)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19848,"(384, 11370)",2026-08-24T11:32:10.555Z
"(384,11371)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19849,"(384, 11371)",2026-08-24T11:32:10.594Z
"(384,11372)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19850,"(384, 11372)",2026-08-24T11:32:10.641Z
"(384,11373)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19851,"(384, 11373)",2026-08-24T11:32:10.688Z
"(384,11374)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19852,"(384, 11374)",2026-08-24T11:32:10.727Z
"(384,11375)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19853,"(384, 11375)",2026-08-24T11:32:10.766Z
"(384,11376)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19854,"(384, 11376)",2026-08-24T11:32:10.803Z
"(384,11377)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19855,"(384, 11377)",2026-08-24T11:32:10.845Z
"(384,11378)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19856,"(384, 11378)",2026-08-24T11:32:10.884Z
"(384,11379)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19857,"(384, 11379)",2026-08-24T11:32:10.925Z
"(384,11380)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19858,"(384, 11380)",2026-08-24T11:32:10.96Z
"(384,11381)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19859,"(384, 11381)",2026-08-24T11:32:10.997Z
"(384,11382)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19860,"(384, 11382)",2026-08-24T11:32:11.035Z
"(384,11383)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19861,"(384, 11383)",2026-08-24T11:32:11.071Z
"(384,11384)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19862,"(384, 11384)",2026-08-24T11:32:11.108Z
"(384,11385)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19863,"(384, 11385)",2026-08-24T11:32:11.141Z
"(384,11386)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19864,"(384, 11386)",2026-08-24T11:32:11.175Z
"(384,11387)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19865,"(384, 11387)",2026-08-24T11:32:11.209Z
"(384,11388)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19866,"(384, 11388)",2026-08-24T11:32:11.245Z
"(384,11389)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19867,"(384, 11389)",2026-08-24T11:32:11.397Z
"(384,11390)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19868,"(384, 11390)",2026-08-24T11:32:11.44Z
"(384,11391)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19869,"(384, 11391)",2026-08-24T11:32:11.477Z
"(384,11392)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19870,"(384, 11392)",2026-08-24T11:32:11.52Z
"(384,11393)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19871,"(384, 11393)",2026-08-24T11:32:11.562Z
"(384,11394)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19872,"(384, 11394)",2026-08-24T11:32:11.623Z
"(384,11395)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19873,"(384, 11395)",2026-08-24T11:32:11.673Z
"(384,11396)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19874,"(384, 11396)",2026-08-24T11:32:11.723Z
"(384,11397)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19875,"(384, 11397)",2026-08-24T11:32:11.772Z
"(384,11398)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19876,"(384, 11398)",2026-08-24T11:32:11.82Z
"(384,11399)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19877,"(384, 11399)",2026-08-24T11:32:11.857Z
"(384,11400)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19878,"(384, 11400)",2026-08-24T11:32:11.894Z
"(384,11401)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19879,"(384, 11401)",2026-08-24T11:32:11.937Z
"(384,11402)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19880,"(384, 11402)",2026-08-24T11:32:11.972Z
"(384,11403)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19881,"(384, 11403)",2026-08-24T11:32:12.007Z
"(384,11404)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19882,"(384, 11404)",2026-08-24T11:32:12.042Z
"(384,11405)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19883,"(384, 11405)",2026-08-24T11:32:12.108Z
"(384,11406)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19884,"(384, 11406)",2026-08-24T11:32:12.164Z
"(384,11407)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19885,"(384, 11407)",2026-08-24T11:32:12.218Z
"(384,11408)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19886,"(384, 11408)",2026-08-24T11:32:12.273Z
"(384,11409)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19887,"(384, 11409)",2026-08-24T11:32:12.316Z
"(384,11410)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19888,"(384, 11410)",2026-08-24T11:32:12.356Z
"(384,11411)",384,true,0,true,2026-08-24T10:02:03.008Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q1-findall,34886,19889,"(384, 11411)",2026-08-24T11:32:12.501Z
