table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,scan_id,scan_total,scan_index,group_id,logged_at_utc
"(84,8)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,361,"(84, 8)",2026-08-24T10:06:14.734Z
"(84,9)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,362,"(84, 9)",2026-08-24T10:06:14.783Z
"(84,10)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,363,"(84, 10)",2026-08-24T10:06:14.843Z
"(84,11)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,364,"(84, 11)",2026-08-24T10:06:14.87Z
"(84,12)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,365,"(84, 12)",2026-08-24T10:06:14.964Z
"(84,13)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,366,"(84, 13)",2026-08-24T10:06:15.338Z
"(84,14)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,367,"(84, 14)",2026-08-24T10:06:15.422Z
"(84,15)",84,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,368,"(84, 15)",2026-08-24T10:06:15.883Z
"(85,1)",85,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,369,"(85, 1)",2026-08-24T10:06:18.892Z
"(86,1)",86,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,370,"(86, 1)",2026-08-24T10:06:19.332Z
"(86,2)",86,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,371,"(86, 2)",2026-08-24T10:06:20.915Z
"(87,1)",87,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,372,"(87, 1)",2026-08-24T10:06:22.135Z
"(88,1)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,373,"(88, 1)",2026-08-24T10:06:22.219Z
"(88,2)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,374,"(88, 2)",2026-08-24T10:06:24.611Z
"(88,3)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,375,"(88, 3)",2026-08-24T10:06:24.69Z
"(88,4)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,376,"(88, 4)",2026-08-24T10:06:24.78Z
"(88,5)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,377,"(88, 5)",2026-08-24T10:06:24.857Z
"(88,6)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,378,"(88, 6)",2026-08-24T10:06:24.962Z
"(88,7)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,379,"(88, 7)",2026-08-24T10:06:25.053Z
"(88,8)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,380,"(88, 8)",2026-08-24T10:06:25.81Z
"(88,9)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,381,"(88, 9)",2026-08-24T10:06:26.468Z
"(88,10)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,382,"(88, 10)",2026-08-24T10:06:26.7Z
"(88,11)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,383,"(88, 11)",2026-08-24T10:06:26.809Z
"(88,12)",88,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,384,"(88, 12)",2026-08-24T10:06:27.764Z
"(90,1)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,385,"(90, 1)",2026-08-24T10:06:27.848Z
"(90,2)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,386,"(90, 2)",2026-08-24T10:06:27.946Z
"(90,3)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,387,"(90, 3)",2026-08-24T10:06:28.015Z
"(90,4)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,388,"(90, 4)",2026-08-24T10:06:28.52Z
"(90,5)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,389,"(90, 5)",2026-08-24T10:06:28.942Z
"(90,6)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,390,"(90, 6)",2026-08-24T10:06:29.083Z
"(90,7)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,391,"(90, 7)",2026-08-24T10:06:29.16Z
"(90,8)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,392,"(90, 8)",2026-08-24T10:06:29.24Z
"(90,9)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,393,"(90, 9)",2026-08-24T10:06:29.314Z
"(90,10)",90,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,394,"(90, 10)",2026-08-24T10:06:30.978Z
"(91,1)",91,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,395,"(91, 1)",2026-08-24T10:06:33.456Z
"(92,1)",92,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,396,"(92, 1)",2026-08-24T10:06:33.871Z
"(92,2)",92,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,397,"(92, 2)",2026-08-24T10:06:36.307Z
"(92,3)",92,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,398,"(92, 3)",2026-08-24T10:06:36.492Z
"(92,4)",92,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,399,"(92, 4)",2026-08-24T10:06:37.674Z
"(93,1)",93,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,400,"(93, 1)",2026-08-24T10:06:37.792Z
"(93,2)",93,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,401,"(93, 2)",2026-08-24T10:06:39.307Z
"(94,1)",94,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,402,"(94, 1)",2026-08-24T10:06:40.138Z
"(94,2)",94,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,403,"(94, 2)",2026-08-24T10:06:42.934Z
"(95,1)",95,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,404,"(95, 1)",2026-08-24T10:06:45.636Z
"(96,1)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,405,"(96, 1)",2026-08-24T10:06:45.804Z
"(96,2)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,406,"(96, 2)",2026-08-24T10:06:46.796Z
"(96,3)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,407,"(96, 3)",2026-08-24T10:06:46.837Z
"(96,4)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,408,"(96, 4)",2026-08-24T10:06:46.992Z
"(96,5)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,409,"(96, 5)",2026-08-24T10:06:47.078Z
"(96,6)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,410,"(96, 6)",2026-08-24T10:06:47.127Z
"(96,7)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,411,"(96, 7)",2026-08-24T10:06:47.176Z
"(96,8)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,412,"(96, 8)",2026-08-24T10:06:47.225Z
"(96,9)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,413,"(96, 9)",2026-08-24T10:06:47.723Z
"(96,10)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,414,"(96, 10)",2026-08-24T10:06:47.802Z
"(96,11)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,415,"(96, 11)",2026-08-24T10:06:47.877Z
"(96,12)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,416,"(96, 12)",2026-08-24T10:06:47.931Z
"(96,13)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,417,"(96, 13)",2026-08-24T10:06:47.969Z
"(96,14)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,418,"(96, 14)",2026-08-24T10:06:48.01Z
"(96,15)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,419,"(96, 15)",2026-08-24T10:06:48.051Z
"(96,16)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,420,"(96, 16)",2026-08-24T10:06:48.092Z
"(96,17)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,421,"(96, 17)",2026-08-24T10:06:48.134Z
"(96,18)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,422,"(96, 18)",2026-08-24T10:06:49.476Z
"(96,19)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,423,"(96, 19)",2026-08-24T10:06:49.553Z
"(96,20)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,424,"(96, 20)",2026-08-24T10:06:49.711Z
"(96,21)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,425,"(96, 21)",2026-08-24T10:06:49.791Z
"(96,22)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,426,"(96, 22)",2026-08-24T10:06:49.866Z
"(96,23)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,427,"(96, 23)",2026-08-24T10:06:49.92Z
"(96,24)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,428,"(96, 24)",2026-08-24T10:06:49.973Z
"(96,25)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,429,"(96, 25)",2026-08-24T10:06:50.026Z
"(96,26)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,430,"(96, 26)",2026-08-24T10:06:50.082Z
"(96,27)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,431,"(96, 27)",2026-08-24T10:06:50.169Z
"(96,28)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,432,"(96, 28)",2026-08-24T10:06:50.229Z
"(96,29)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,433,"(96, 29)",2026-08-24T10:06:50.273Z
"(96,30)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,434,"(96, 30)",2026-08-24T10:06:50.313Z
"(96,31)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,435,"(96, 31)",2026-08-24T10:06:50.353Z
"(96,32)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,436,"(96, 32)",2026-08-24T10:06:50.398Z
"(96,33)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,437,"(96, 33)",2026-08-24T10:06:50.428Z
"(96,34)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,438,"(96, 34)",2026-08-24T10:06:50.458Z
"(96,35)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,439,"(96, 35)",2026-08-24T10:06:50.488Z
"(96,36)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,440,"(96, 36)",2026-08-24T10:06:50.518Z
"(96,37)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,441,"(96, 37)",2026-08-24T10:06:50.606Z
"(96,38)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,442,"(96, 38)",2026-08-24T10:06:50.702Z
"(96,39)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,443,"(96, 39)",2026-08-24T10:06:50.753Z
"(96,40)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,444,"(96, 40)",2026-08-24T10:06:51.362Z
"(96,41)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,445,"(96, 41)",2026-08-24T10:06:51.407Z
"(96,42)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,446,"(96, 42)",2026-08-24T10:06:51.457Z
"(96,43)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,447,"(96, 43)",2026-08-24T10:06:51.5Z
"(96,44)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,448,"(96, 44)",2026-08-24T10:06:51.546Z
"(96,45)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,449,"(96, 45)",2026-08-24T10:06:51.768Z
"(96,46)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,450,"(96, 46)",2026-08-24T10:06:52.376Z
"(96,47)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,451,"(96, 47)",2026-08-24T10:06:53.098Z
"(96,48)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,452,"(96, 48)",2026-08-24T10:06:53.311Z
"(96,49)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,453,"(96, 49)",2026-08-24T10:06:53.388Z
"(96,50)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,454,"(96, 50)",2026-08-24T10:06:53.466Z
"(96,51)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,455,"(96, 51)",2026-08-24T10:06:53.543Z
"(96,52)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,456,"(96, 52)",2026-08-24T10:06:53.644Z
"(96,53)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,457,"(96, 53)",2026-08-24T10:06:53.751Z
"(96,54)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,458,"(96, 54)",2026-08-24T10:06:53.865Z
"(96,55)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,459,"(96, 55)",2026-08-24T10:06:55.408Z
"(96,56)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,460,"(96, 56)",2026-08-24T10:06:55.507Z
"(96,57)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,461,"(96, 57)",2026-08-24T10:06:55.602Z
"(96,58)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,462,"(96, 58)",2026-08-24T10:06:55.699Z
"(96,59)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,463,"(96, 59)",2026-08-24T10:06:56.36Z
"(96,60)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,464,"(96, 60)",2026-08-24T10:06:56.579Z
"(96,61)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,465,"(96, 61)",2026-08-24T10:06:56.648Z
"(96,62)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,466,"(96, 62)",2026-08-24T10:06:56.716Z
"(96,63)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,467,"(96, 63)",2026-08-24T10:06:57.358Z
"(96,64)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,468,"(96, 64)",2026-08-24T10:06:57.378Z
"(96,65)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,469,"(96, 65)",2026-08-24T10:06:57.417Z
"(96,66)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,470,"(96, 66)",2026-08-24T10:06:57.475Z
"(96,67)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,471,"(96, 67)",2026-08-24T10:06:57.531Z
"(96,68)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,472,"(96, 68)",2026-08-24T10:06:57.563Z
"(96,69)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,473,"(96, 69)",2026-08-24T10:06:57.655Z
"(96,70)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,474,"(96, 70)",2026-08-24T10:06:57.673Z
"(96,71)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,475,"(96, 71)",2026-08-24T10:06:57.689Z
"(96,72)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,476,"(96, 72)",2026-08-24T10:06:57.706Z
"(96,73)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,477,"(96, 73)",2026-08-24T10:06:57.786Z
"(96,74)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,478,"(96, 74)",2026-08-24T10:06:57.902Z
"(96,75)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,479,"(96, 75)",2026-08-24T10:06:57.983Z
"(96,76)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,480,"(96, 76)",2026-08-24T10:06:58.049Z
"(96,77)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,481,"(96, 77)",2026-08-24T10:06:58.109Z
"(96,78)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,482,"(96, 78)",2026-08-24T10:06:58.276Z
"(96,79)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,483,"(96, 79)",2026-08-24T10:06:58.364Z
"(96,80)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,484,"(96, 80)",2026-08-24T10:06:58.456Z
"(96,81)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,485,"(96, 81)",2026-08-24T10:06:59.002Z
"(96,82)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,486,"(96, 82)",2026-08-24T10:06:59.059Z
"(96,83)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,487,"(96, 83)",2026-08-24T10:06:59.112Z
"(96,84)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,488,"(96, 84)",2026-08-24T10:06:59.179Z
"(96,85)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,489,"(96, 85)",2026-08-24T10:06:59.226Z
"(96,86)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,490,"(96, 86)",2026-08-24T10:06:59.268Z
"(96,87)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,491,"(96, 87)",2026-08-24T10:06:59.339Z
"(96,88)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,492,"(96, 88)",2026-08-24T10:06:59.409Z
"(96,89)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,493,"(96, 89)",2026-08-24T10:06:59.459Z
"(96,90)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,494,"(96, 90)",2026-08-24T10:06:59.503Z
"(96,91)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,495,"(96, 91)",2026-08-24T10:06:59.551Z
"(96,92)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,496,"(96, 92)",2026-08-24T10:06:59.596Z
"(96,93)",96,true,0,true,2026-08-24T10:05:04.033Z,1.12.6,1.8.1,,4.16.1,smallgroups-1-189-fs2-q3-findall,1692,497,"(96, 93)",2026-08-24T10:06:59.644Z
